"a_employee_number","e_gender","a_activity_status","a_location_primary","a_job_class_code","a_pay_type","a_location","a_bargain_unit","jb_job_calc_code","a_position_code","s_days_per_year","s_period_hours","s_hours_per_day","s_pay_periods","s_frequency","s_pay_scale","a_salary_annual","s_period_salary","s_daily_rate","s_hourly_rate","a_org","a_object","s_d_proj","s_start_date","s_end_date","s_reference_salary","a_base_pay","s_salary_job_pay","s_line_pay_amount","s_daily_rate_jb","s_hourly_rate_jp","s_status","s_emp_pay_type","s_hours_per_year","s_days_per_period","a_job_class_descsh","a_job_class_desc","jb_status","jb_pay_basis","jb_hrs_per_day","jb_hrs_per_yr","jb_employee_type","a_bargain_desc_sh","a_bargain_desc","a_location_desc_sh","a_location_desc","s_inactive","s_fulltime_percent","ch_calendar_code","s_work_start_date","s_work_end_date"
"3440","Male","A","23","1377","100","23","1000","32","137700010","260.00","86.67","8.00","24.0000","S","A","62588.46","2607.85","240.7248","30.0906","01232431","400003",,"2017-02-27T00:00:00.000","9999-12-31T00:00:00.000","62588.46","Y","62588.46","2607.85","240.7248","30.0906","1",,"2080.00","10.83","UTL WKR II","UTILITY WORKER II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2017-02-27T00:00:00.000","9999-12-31T00:00:00.000"
"3458","Male","A","19","5000","100","19","5000","32","500000046","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2014-04-07T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2014-04-07T00:00:00.000","9999-12-31T00:00:00.000"
"3453","Female","A","24","1379","100","24","1000","32","137900001","260.00","81.25","7.50","24.0000","S","A","65056.25","2710.68","250.2163","33.3622","01243055","400003",,"2019-07-20T00:00:00.000","9999-12-31T00:00:00.000","65056.25","Y","65056.25","2710.68","250.2163","33.3622","1",,"1950.00","10.83","VOL TUTR L","VOL TUTOR / LEARNER COORDINATR",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","LIBRARY","LIBRARY","A","1.0000",,"2019-07-20T00:00:00.000","9999-12-31T00:00:00.000"
"3457","Male","A","19","5005","100","19","5000","32","500500030","260.00","86.67","8.00","24.0000","S","A","138229.88","5759.58","531.6534","66.4567","01191021","400004",,"2014-04-07T00:00:00.000","9999-12-31T00:00:00.000","138229.88","Y","138229.88","5759.58","531.6534","66.4567","1",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2014-04-07T00:00:00.000","9999-12-31T00:00:00.000"
"3444","Male","A","23","1215","100","23","1000","32","121500013","260.00","86.67","8.00","24.0000","S","A","55141.57","2297.57","212.0830","26.5104","11233731","400003",,"2017-07-05T00:00:00.000","9999-12-31T00:00:00.000","55141.57","Y","55141.57","2297.57","212.0830","26.5104","1",,"2080.00","10.83","GRDSKP GRD","GROUNDSKEEPER/GARDENER",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2017-07-17T00:00:00.000","9999-12-31T00:00:00.000"
"3469","Female","A","25","1865","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","22.2995","01253951","400006",,"2015-02-02T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","22.2995","11",,"0.00","0.00","REC PRG SP","RECREATN PGM SPEC G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2015-02-02T00:00:00.000","9999-12-31T00:00:00.000"
"3470","Male","A","19","5000","100","19","5000","32","500000013","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2014-05-14T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2014-05-14T00:00:00.000","9999-12-31T00:00:00.000"
"3472","Female","A","19","5000","100","19","5000","32","500000072","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2014-05-14T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2014-05-14T00:00:00.000","9999-12-31T00:00:00.000"
"3471","Female","A","19","5000","100","19","5000","32","500000075","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2014-05-12T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2014-05-12T00:00:00.000","9999-12-31T00:00:00.000"
"3475","Female","A","25","1865","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","23.4119","01253451","400006",,"2015-05-27T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","23.4119","11",,"0.00","0.00","REC PRG SP","RECREATN PGM SPEC G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2015-05-27T00:00:00.000","9999-12-31T00:00:00.000"
"3482","Male","A","20","3015","100","20","3000","32","301500001","242.67","121.33","12.00","24.0000","S","A","122522.41","5105.10","504.8931","42.0744","01202022","400005",,"2014-07-07T00:00:00.000","9999-12-31T00:00:00.000","122522.41","Y","122522.41","5105.10","504.8931","42.0744","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2014-07-07T00:00:00.000","9999-12-31T00:00:00.000"
"3483","Male","A","20","3010","100","20","3000","32","301000009","242.67","121.33","12.00","24.0000","S","A","130438.20","5434.93","537.5127","44.7927","01202022","400005",,"2014-07-07T00:00:00.000","9999-12-31T00:00:00.000","130438.20","Y","130438.20","5434.93","537.5127","44.7927","1",,"2912.00","10.11","FIRE ENGR","FIRE ENGINEER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2014-07-07T00:00:00.000","9999-12-31T00:00:00.000"
"3484","Female","A","20","3015","100","20","3000","32","301500005","242.67","121.33","12.00","24.0000","S","A","122522.41","5105.10","504.8931","42.0744","01202022","400005",,"2014-07-07T00:00:00.000","9999-12-31T00:00:00.000","122522.41","Y","122522.41","5105.10","504.8931","42.0744","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2014-07-07T00:00:00.000","9999-12-31T00:00:00.000"
"3485","Male","A","20","3015","100","20","3000","32","301500008","242.67","121.33","12.00","24.0000","S","A","122522.41","5105.10","504.8931","42.0744","01202022","400005",,"2014-07-07T00:00:00.000","9999-12-31T00:00:00.000","122522.41","Y","122522.41","5105.10","504.8931","42.0744","1",,"2912.00","10.11","FIRE FIGHT","FIRE FIGHTER",,,"0.00","0.00",,"LOC 188","FIRE LOCAL 188","FIRE","FIRE","A","1.0000",,"2014-07-07T00:00:00.000","9999-12-31T00:00:00.000"
"3495","Male","A","19","2330","100","19","2000","32","233000002","260.00","81.25","7.50","24.0000","S","A","104187.53","4341.15","400.7213","53.4295",,,,"2014-07-21T00:00:00.000","9999-12-31T00:00:00.000","104187.53","Y","104187.53","4341.15","400.7213","53.4295","1",,"1950.00","10.83","NET&SYS SP","NETWORK & SYSTEMS SPEC II",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","POLICE","POLICE","A","1.0000",,"2014-07-21T00:00:00.000","9999-12-31T00:00:00.000"
"3510","Male","A","24","1715","101","24","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","19.3640","01241055","400006",,"2014-10-06T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","19.3640","10",,"0.00","0.00","LIB AIDE","LIBRARY AIDE G/IIB",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","LIBRARY","LIBRARY","A","0.4000",,"2014-10-06T00:00:00.000","9999-12-31T00:00:00.000"
"3511","Female","A","24","1715","101","24","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","19.3640","01241055","400006",,"2014-10-06T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","19.3640","10",,"0.00","0.00","LIB AIDE","LIBRARY AIDE G/IIB",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","LIBRARY","LIBRARY","A","0.4000",,"2014-10-06T00:00:00.000","9999-12-31T00:00:00.000"
"3514","Female","A","19","5000","100","19","5000","32","500000027","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2014-10-27T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2014-10-27T00:00:00.000","9999-12-31T00:00:00.000"
"3519","Male","A","19","5000","100","19","5000","32","500000005","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2014-11-10T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2014-11-10T00:00:00.000","9999-12-31T00:00:00.000"
"3518","Male","A","19","1770","101","19","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448","01191021","400006",,"2014-11-24T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","9",,"0.00","0.00","SCL CRSG G","SCHOOL CROSSING GRD G/IIB",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","POLICE","POLICE","A","1.0000",,"2014-11-24T00:00:00.000","9999-12-31T00:00:00.000"
"3517","Female","A","19","1770","101","19","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448","01191021","400006",,"2014-11-24T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","9",,"0.00","0.00","SCL CRSG G","SCHOOL CROSSING GRD G/IIB",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","POLICE","POLICE","A","1.0000",,"2014-11-24T00:00:00.000","9999-12-31T00:00:00.000"
"3521","Female","A","22","1015","100","22","1000","32","101500006","260.00","81.25","7.50","24.0000","S","A","67228.97","2801.21","258.5730","34.4764","40322431","400003",,"2018-07-01T00:00:00.000","9999-12-31T00:00:00.000","67228.97","Y","67228.97","2801.21","258.5730","34.4764","1",,"1950.00","10.83","ADMIN AIDE","ADMINISTRATIVE AIDE",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","WTR RES","WATER RESOURCE RECOVERY","A","1.0000",,"2018-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"3526","Male","A","11","6000","100","11","6000","21","600000001","260.00","81.25","7.50","24.0000","S","S","16830.00","701.25","64.7308","8.6308","01115011","400007",,"2015-01-14T00:00:00.000","9999-12-31T00:00:00.000","16830.00","Y","16830.00","701.25","64.7308","8.6308","1",,"1950.00","0.00","COUNCILMBR","COUNCILMEMBER",,"S","8.00","2080.00",,"CTY COUL","CITY COUNCIL","CITY CNCL","CITY COUNCIL","A","1.0000",,"2015-01-14T00:00:00.000","9999-12-31T00:00:00.000"
"3529","Female","A","35","4042","100","35","4000","32","404200001","260.00","81.25","7.50","24.0000","S","A","120000.00","5000.00","461.5385","61.5385","11850065","400001",,"2016-11-28T00:00:00.000","9999-12-31T00:00:00.000","120000.00","Y","120000.00","5000.00","461.5385","61.5385","1",,"1950.00","10.83","DP DIR RNT","DEPUTY DIRECTOR RENT PROGRAM",,"S","7.50","1950.00",,"EXE MNGMNT","EXECUTIVE MANAGEMENT","RENT CTRL","RENT CONTROL","A","1.0000",,"2016-11-28T00:00:00.000","9999-12-31T00:00:00.000"
"3539","Female","A","19","1347","100","19","1000","32","134700009","260.00","81.25","7.50","24.0000","S","A","62325.23","2596.88","239.7124","31.9617","01191021","400003",,"2015-04-14T00:00:00.000","9999-12-31T00:00:00.000","62325.23","Y","62325.23","2596.88","239.7124","31.9617","1",,"1950.00","10.83","POL RCD SP","POLICE RECORDS SPECIALIST",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","POLICE","POLICE","A","1.0000",,"2015-04-14T00:00:00.000","9999-12-31T00:00:00.000"
"3540","Female","A","15","1319","100","15","1000","32","131900001","260.00","81.25","7.50","24.0000","S","A","56525.66","2355.24","217.4064","28.9875","01151014","400003",,"2018-07-01T00:00:00.000","9999-12-31T00:00:00.000","56525.66","Y","56525.66","2355.24","217.4064","28.9875","1",,"1950.00","10.83","OFFCE SPEC","OFFICE SPECIALIST",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","CITY ATTY","CITY ATTORNEY","A","1.0000",,"2018-07-01T00:00:00.000","9999-12-31T00:00:00.000"
"3542","Male","A","23","1367","100","23","1000","32","136700001","260.00","86.67","8.00","24.0000","S","A","77004.60","3208.53","296.1715","37.0214","01232231","400003",,"2015-05-18T00:00:00.000","9999-12-31T00:00:00.000","77004.60","Y","77004.60","3208.53","296.1715","37.0214","1",,"2080.00","10.83","STAT ENGR","STATIONARY ENGINEER",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","PW","PUBLIC WORKS DEPARTMENT","A","1.0000",,"2015-05-18T00:00:00.000","9999-12-31T00:00:00.000"
"3553","Female","A","25","1883","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","19.2713",,,,"2015-06-08T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","19.2713","11",,"0.00","0.00","SEN LFGRD","SENIOR LIFEGUARD/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2015-06-08T00:00:00.000","9999-12-31T00:00:00.000"
"3563","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6448",,,,"2015-06-24T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6448","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2015-06-24T00:00:00.000","9999-12-31T00:00:00.000"
"3572","Male","A","19","5000","100","19","5000","32","500000138","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2015-07-13T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2015-07-13T00:00:00.000","9999-12-31T00:00:00.000"
"3573","Male","A","19","5000","100","19","5000","32","500000148","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2015-07-13T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2015-07-13T00:00:00.000","9999-12-31T00:00:00.000"
"3568","Male","A","25","1830","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","18.3649",,,,"2015-07-20T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","18.3649","11",,"0.00","0.00","LIFEGUARD","LIFEGUARD G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2015-07-20T00:00:00.000","9999-12-31T00:00:00.000"
"3576","Female","A","19","5000","100","19","5000","32","500000002","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01194021","400004",,"2015-07-11T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2015-07-11T00:00:00.000","9999-12-31T00:00:00.000"
"3574","Male","A","19","5000","100","19","5000","32","500000083","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2015-07-13T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2015-07-13T00:00:00.000","9999-12-31T00:00:00.000"
"3581","Male","A","24","1265","100","24","1000","32","126500001","260.00","81.25","7.50","24.0000","S","A","68481.43","2853.39","263.3901","35.1187","01243055","400003",,"2019-05-21T00:00:00.000","9999-12-31T00:00:00.000","68481.43","Y","68481.43","2853.39","263.3901","35.1187","1",,"1950.00","10.83","LRN C M II","LEARNING CENTER MANAGER II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","LIBRARY","LIBRARY","A","1.0000",,"2019-05-21T00:00:00.000","9999-12-31T00:00:00.000"
"3584","Male","A","24","1285","100","24","1000","32","128500002","260.00","81.25","7.50","24.0000","S","A","55197.83","2299.91","212.2993","28.3066","01241055","400003",,"2020-12-18T00:00:00.000","9999-12-31T00:00:00.000","55197.83","Y","55197.83","2299.91","212.2993","28.3066","1",,"1950.00","10.83","LIB AST II","LIBRARY ASSISTANT II",,,"0.00","0.00",,"LOC 1021","SEIU LOCAL 1021","LIBRARY","LIBRARY","A","1.0000",,"2020-12-18T00:00:00.000","9999-12-31T00:00:00.000"
"3587","Male","A","25","1841","101","25","1500","01","0","0.00","0.00","0.00","24.0000","S","H","0.00","0.00","0.0000","16.6172",,,,"2015-09-14T00:00:00.000","9999-12-31T00:00:00.000","0.00","Y","0.00","0.00","0.0000","16.6172","11",,"0.00","0.00","OFFCLKCASH","OFFICE CLERK-CASHIER G/III",,,"0.00","0.00",,"LOC 1021PT","SEIU LOCAL 1021 PART-TIME","COMM SRV","COMMUNITY SERVICES","A","0.4000",,"2015-09-14T00:00:00.000","9999-12-31T00:00:00.000"
"3596","Female","A","16","2510","100","16","2000","32","251000003","260.00","81.25","7.50","24.0000","S","A","103878.84","4328.29","399.5340","53.2712","15061219","400002",,"2015-10-13T00:00:00.000","9999-12-31T00:00:00.000","103878.84","Y","103878.84","4328.29","399.5340","53.2712","1",,"1950.00","10.83","SEN PLNR","SENIOR PLANNER",,,"0.00","0.00",,"LOC 21","IFPTE LOCAL 21","PLAN/BLDG","PLANNING & BUILDING REGULATION","A","1.0000",,"2015-10-13T00:00:00.000","9999-12-31T00:00:00.000"
"3597","Male","A","19","5000","100","19","5000","32","500000076","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2015-10-19T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2015-10-19T00:00:00.000","9999-12-31T00:00:00.000"
"3598","Male","A","19","5005","100","19","5000","32","500500008","260.00","86.67","8.00","24.0000","S","A","125292.30","5220.51","481.8935","60.2367","01191021","400004",,"2015-10-19T00:00:00.000","9999-12-31T00:00:00.000","125292.30","Y","125292.30","5220.51","481.8935","60.2367","4",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2015-10-19T00:00:00.000","9999-12-31T00:00:00.000"
"3601","Male","A","19","5000","100","19","5000","32","500000012","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2015-11-02T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2015-11-02T00:00:00.000","9999-12-31T00:00:00.000"
"3602","Male","A","19","5000","100","19","5000","32","500000028","260.00","86.67","8.00","24.0000","S","A","116010.62","4833.78","446.1947","55.7743","01191021","400004",,"2015-11-02T00:00:00.000","9999-12-31T00:00:00.000","116010.62","Y","116010.62","4833.78","446.1947","55.7743","1",,"2080.00","10.83","POL OFFICE","POLICE OFFICER",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2015-11-02T00:00:00.000","9999-12-31T00:00:00.000"
"3607","Female","A","19","5005","100","19","5000","32","500500025","260.00","86.67","8.00","24.0000","S","A","125292.30","5220.51","481.8935","60.2367","01191021","400004",,"2015-12-14T00:00:00.000","9999-12-31T00:00:00.000","125292.30","Y","125292.30","5220.51","481.8935","60.2367","4",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2015-12-14T00:00:00.000","9999-12-31T00:00:00.000"
"3609","Male","A","19","5005","100","19","5000","32","500500009","260.00","86.67","8.00","24.0000","S","A","125292.30","5220.51","481.8935","60.2367","01191021","400004",,"2015-12-14T00:00:00.000","9999-12-31T00:00:00.000","125292.30","Y","125292.30","5220.51","481.8935","60.2367","4",,"2080.00","10.83","POL SERGEA","POLICE SERGEANT",,,"0.00","0.00",,"RPOA","RICHMOND POLICE OFFICERS ASSOC","POLICE","POLICE","A","1.0000",,"2015-12-14T00:00:00.000","9999-12-31T00:00:00.000"
