Report_No,Reported_Date,Reported_Time,From_Date,From_Time,To_Date,To_Time,Offense,IBRS,Description,Beat,Address,City,Zip Code,Rep_Dist,Area,DVFlag,Involvement,Race,Sex,Age,Firearm Used Flag,Location
KC19095725,12/17/2019,16:42,12/17/2019,16:42,,,Murder,13A,Aggravated Assault,323,E 23RD ST and INDIANA AVE,KANSAS CITY,64127,PJ1868,EPD,N,VIC,,,,true,
KC19095725,12/17/2019,16:42,12/17/2019,16:42,,,Murder,13A,Aggravated Assault,323,E 23RD ST and INDIANA AVE,KANSAS CITY,64127,PJ1868,EPD,N,VIC,B,M,51,true,
KC19095649,12/17/2019,13:24,12/17/2019,12:43,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,241,E MEYER BLVD and SOUTH BENTON AVE,KANSAS CITY,64132,PJ5015,MPD,Y,VIC,B,F,,true,
KC19095725,12/17/2019,16:42,12/17/2019,16:42,,,Murder,13A,Aggravated Assault,323,E 23RD ST and INDIANA AVE,KANSAS CITY,64127,PJ1868,EPD,N,VIC,W,F,47,true,
KC19095725,12/17/2019,16:42,12/17/2019,16:42,,,Murder,13A,Aggravated Assault,323,E 23RD ST and INDIANA AVE,KANSAS CITY,64127,PJ1868,EPD,N,VIC,B,M,20,true,
KC19095725,12/17/2019,16:42,12/17/2019,16:42,,,Murder,13A,Aggravated Assault,323,E 23RD ST and INDIANA AVE,KANSAS CITY,64127,PJ1868,EPD,N,VIC,B,F,29,true,
KC19095725,12/17/2019,16:42,12/17/2019,16:42,,,Murder,13A,Aggravated Assault,323,E 23RD ST and INDIANA AVE,KANSAS CITY,64127,PJ1868,EPD,N,VIC,B,M,67,true,
KC19095725,12/17/2019,16:42,12/17/2019,16:42,,,Murder,13A,Aggravated Assault,323,E 23RD ST and INDIANA AVE,KANSAS CITY,64127,PJ1868,EPD,N,VIC,B,F,56,true,
KC19095725,12/17/2019,16:42,12/17/2019,16:42,,,Murder,13A,Aggravated Assault,323,E 23RD ST and INDIANA AVE,KANSAS CITY,64127,PJ1868,EPD,N,VIC,B,M,65,true,
KC19095512,12/16/2019,21:20,12/16/2019,21:20,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH ST,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,,true,"6000  E 16TH ST
KANSAS CITY
(39.092085, -94.511532)"
KC19095290,12/16/2019,8:47,12/16/2019,9:00,,,Assault (Aggravated),13A,Aggravated Assault,632,2000  NE RUSSEL RD,KANSAS CITY,64116,632,SCP,N,VIC,B,M,,true,"2000  NE RUSSEL RD
KANSAS CITY 64116
(39.166598, -94.556113)"
KC19095290,12/16/2019,8:47,12/16/2019,9:00,,,Assault (Aggravated),13A,Aggravated Assault,632,2000  NE RUSSEL RD,KANSAS CITY,64116,632,SCP,N,VIC,B,M,,true,"2000  NE RUSSEL RD
KANSAS CITY 64116
(39.166598, -94.556113)"
KC19095512,12/16/2019,21:20,12/16/2019,21:20,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH ST,KANSAS CITY,,PJ1518,EPD,N,VIC,W,F,34,true,"6000  E 16TH ST
KANSAS CITY
(39.092085, -94.511532)"
KC19095512,12/16/2019,21:20,12/16/2019,21:20,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH ST,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,,true,"6000  E 16TH ST
KANSAS CITY
(39.092085, -94.511532)"
KC19095512,12/16/2019,21:20,12/16/2019,21:20,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH ST,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,,true,"6000  E 16TH ST
KANSAS CITY
(39.092085, -94.511532)"
KC19095524,12/16/2019,23:07,12/16/2019,22:55,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,212,6500  WINCHESTER AVE,KANSAS CITY,64133,PJ5104,MPD,Y,VIC,B,F,25,true,"6500  WINCHESTER AVE
KANSAS CITY 64133
(39.006805, -94.504753)"
KC19095512,12/16/2019,21:20,12/16/2019,21:20,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH ST,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,39,true,"6000  E 16TH ST
KANSAS CITY
(39.092085, -94.511532)"
KC19095524,12/16/2019,23:07,12/16/2019,22:55,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,212,6500  WINCHESTER AVE,KANSAS CITY,64133,PJ5104,MPD,Y,VIC,B,M,24,true,"6500  WINCHESTER AVE
KANSAS CITY 64133
(39.006805, -94.504753)"
KC19095512,12/16/2019,21:20,12/16/2019,21:20,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH ST,KANSAS CITY,,PJ1518,EPD,N,VIC,W,F,,true,"6000  E 16TH ST
KANSAS CITY
(39.092085, -94.511532)"
KC19095403,12/16/2019,14:23,12/16/2019,14:25,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,412,6000  N HOLLY ST,KANSAS CITY,64118,,NPD,Y,VIC,W,F,31,false,"6000  N HOLLY ST
KANSAS CITY 64118
(39.200497, -94.593414)"
KC19095524,12/16/2019,23:07,12/16/2019,22:55,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,212,6500  WINCHESTER AVE,KANSAS CITY,64133,PJ5104,MPD,Y,VIC,W,M,24,true,"6500  WINCHESTER AVE
KANSAS CITY 64133
(39.006805, -94.504753)"
KC19095512,12/16/2019,21:20,12/16/2019,21:20,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 16TH ST,KANSAS CITY,,PJ1518,EPD,N,VIC,W,M,,true,"6000  E 16TH ST
KANSAS CITY
(39.092085, -94.511532)"
KC19095290,12/16/2019,8:47,12/16/2019,9:00,,,Assault (Aggravated),13A,Aggravated Assault,632,2000  NE RUSSEL RD,KANSAS CITY,64116,632,SCP,N,VIC,W,M,21,true,"2000  NE RUSSEL RD
KANSAS CITY 64116
(39.166598, -94.556113)"
KC19095151,12/15/2019,12:47,12/15/2019,12:40,,,Assault (Aggravated),13A,Aggravated Assault,341,2200  DRURY AVE,KANSAS CITY,,PJ1900,EPD,N,VIC,W,M,36,true,
KC19095028,12/15/2019,0:07,12/15/2019,0:07,12/15/2019,0:07,Assault (Aggravated),13A,Aggravated Assault,125,2400  E LINWOOD BLVD,KANSAS CITY,64109,,CPD,N,VIC,B,M,63,false,"2400  E LINWOOD BLVD
KANSAS CITY 64109
(39.068125, -94.55525)"
KC19095211,12/15/2019,17:49,12/15/2019,17:45,,,Assault (Aggravated),13A,Aggravated Assault,111,W 18TH ST and WASHINGTON ST,KANSAS CITY,64108,PJ1504,CPD,N,VIC,W,M,32,false,
KC19095097,12/15/2019,9:52,12/15/2019,9:52,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,133,3700  BROADWAY AVE,KANSAS CITY,64108,PJ2960,CPD,Y,VIC,B,F,21,true,"3700  BROADWAY AVE
KANSAS CITY 64108
(39.06095, -94.590523)"
KC19095033,12/15/2019,0:50,12/15/2019,0:50,,,Assault (Aggravated),13A,Aggravated Assault,221,57 ST and TROOST AVE,KANSAS CITY,64110,,MPD,Y,VIC,B,F,32,false,
KC19095041,12/15/2019,1:41,12/15/2019,1:47,12/15/2019,3:50,Assault (Aggravated),13A,Aggravated Assault,345,4800  NOLAND RD,KANSAS CITY,,,EPD,N,VIC,B,M,35,false,"4800  NOLAND RD
KANSAS CITY
(39.033747, -94.41578)"
KC19095081,12/15/2019,8:54,12/15/2019,8:54,12/15/2019,10:09,Assault (Aggravated),13A,Aggravated Assault,232,E 72 ST and TROOST AVE,KANSAS CITY,64131,,MPD,N,VIC,B,M,23,true,"E 72 ST and TROOST AVE
KANSAS CITY 64131
(38.996019, -94.575425)"
KC19094851,12/14/2019,8:53,12/14/2019,8:53,,,Assault (Aggravated),13A,Aggravated Assault,333,E 42ND ST and PROSPECT AVE,KANSAS CITY,64130,PJ3352,EPD,N,VIC,B,F,31,true,
KC19094900,12/14/2019,12:58,12/14/2019,12:55,,,Assault (Aggravated),13A,Aggravated Assault,242,E 77TH ST and PROSPECT AVE,KANSAS CITY,64131,PJ5779,MPD,N,VIC,B,M,,true,"E 77TH ST and PROSPECT AVE
KANSAS CITY 64131
(38.985919, -94.557535)"
KC19094900,12/14/2019,12:58,12/14/2019,12:55,,,Assault (Aggravated),13A,Aggravated Assault,242,E 77TH ST and PROSPECT AVE,KANSAS CITY,64131,PJ5779,MPD,N,VIC,B,M,27,true,"E 77TH ST and PROSPECT AVE
KANSAS CITY 64131
(38.985919, -94.557535)"
KC19094794,12/14/2019,0:26,12/14/2019,0:15,12/14/2019,0:18,Assault (Aggravated),13A,Aggravated Assault,312,6200  STILLWELL AVE,KANSAS CITY,,PJ0015,EPD,N,VIC,B,M,19,true,
KC19095015,12/14/2019,23:13,12/14/2019,23:13,,,Assault (Aggravated),13A,Aggravated Assault,333,4100  MONTGALL AVE,KANSAS CITY,64130,PJ3354,EPD,N,VIC,B,F,37,true,
KC19094794,12/14/2019,0:26,12/14/2019,0:15,12/14/2019,0:18,Assault (Aggravated),13A,Aggravated Assault,312,6200  STILLWELL AVE,KANSAS CITY,,PJ0015,EPD,N,VIC,B,M,20,true,
KC19094900,12/14/2019,12:58,12/14/2019,12:55,,,Assault (Aggravated),13A,Aggravated Assault,242,E 77TH ST and PROSPECT AVE,KANSAS CITY,64131,PJ5779,MPD,N,VIC,B,M,,true,"E 77TH ST and PROSPECT AVE
KANSAS CITY 64131
(38.985919, -94.557535)"
KC19094834,12/14/2019,6:55,12/14/2019,7:00,12/18/2019,8:30,Assault (Aggravated),13A,Aggravated Assault,425,9700  N SHANNON AVE,KANSAS CITY,64153,PP0256,NPD,N,VIC,W,M,19,true,"9700  N SHANNON AVE
KANSAS CITY 64153
(39.26915, -94.669477)"
KC19095012,12/14/2019,22:11,12/14/2019,22:11,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,333,E 38TH ST and INDIANA AVE,KANSAS CITY,64130,PJ3037,EPD,Y,VIC,B,F,32,false,"E 38TH ST and INDIANA AVE
KANSAS CITY 64130
(39.056939, -94.54428)"
KC19094794,12/14/2019,0:26,12/14/2019,0:15,12/14/2019,0:18,Assault (Aggravated),13A,Aggravated Assault,312,6200  STILLWELL AVE,KANSAS CITY,,PJ0015,EPD,N,VIC,W,M,18,true,
KC19094943,12/14/2019,15:47,12/02/2019,18:00,,,Assault (Aggravated),13A,Aggravated Assault,344,500  KENSINGTON AVE,KANSAS CITY,64124,,EPD,N,VIC,W,M,53,false,"500  KENSINGTON AVE
KANSAS CITY 64124
(39.107234, -94.530609)"
KC19094600,12/13/2019,12:49,12/13/2019,12:49,12/13/2019,14:00,Assault (Aggravated),13A,Aggravated Assault,636,5200  N SMALLEY AVE,KANSAS CITY,64119,,SCP,N,VIC,W,M,32,true,"5200  N SMALLEY AVE
KANSAS CITY 64119
(39.188423, -94.487475)"
KC19094746,12/13/2019,20:57,12/13/2019,20:30,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,343,3100  ELMWOOD AVE,KANSAS CITY,64127,PJ2612,EPD,Y,VIC,B,F,52,false,
KC19094715,12/13/2019,18:00,12/13/2019,18:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,543,7800  E 111TH TER,KANSAS CITY,64134,PJ6964,SPD,Y,VIC,B,F,,true,"7800  E 111TH TER
KANSAS CITY 64134
(38.926475, -94.499037)"
KC19094509,12/13/2019,3:07,12/13/2019,3:07,,,Assault (Aggravated),13A,Aggravated Assault,534,10900  LISTER AVE,KANSAS CITY,64137,PJ6968,SPD,N,VIC,W,M,36,true,"10900  LISTER AVE
KANSAS CITY 64137
(38.928767, -94.534194)"
KC19094678,12/13/2019,16:42,12/13/2019,16:42,,,Assault (Aggravated),13A,Aggravated Assault,341,E 19TH TER and TOPPING AVE,KANSAS CITY,64126,PJ1735,EPD,N,VIC,B,M,22,true,"E 19TH TER and TOPPING AVE
KANSAS CITY 64126
(39.087372, -94.515079)"
KC19094509,12/13/2019,3:07,12/13/2019,3:07,,,Assault (Aggravated),13A,Aggravated Assault,534,10900  LISTER AVE,KANSAS CITY,64137,PJ6968,SPD,N,VIC,W,F,41,true,"10900  LISTER AVE
KANSAS CITY 64137
(38.928767, -94.534194)"
KC19094715,12/13/2019,18:00,12/13/2019,18:00,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,543,7800  E 111TH TER,KANSAS CITY,64134,PJ6964,SPD,Y,VIC,B,F,,true,"7800  E 111TH TER
KANSAS CITY 64134
(38.926475, -94.499037)"
KC19094633,12/13/2019,13:32,12/13/2019,13:32,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,211,4900  WALROND AVE,KANSAS CITY,64130,PJ3988,MPD,Y,VIC,B,M,62,true,"4900  WALROND AVE
KANSAS CITY 64130
(39.036963, -94.547632)"
KC19094765,12/13/2019,21:06,12/13/2019,21:06,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,341,5400  E 16TH ST,KANSAS CITY,64127,PJ1426,EPD,Y,VIC,W,F,59,false,"5400  E 16TH ST
KANSAS CITY 64127
(39.092893, -94.519448)"
KC19094695,12/13/2019,17:54,12/13/2019,8:00,12/13/2019,18:08,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,534,3800  E 107TH ST,KANSAS CITY,,PJ6861,SPD,Y,VIC,W,F,36,false,"3800  E 107TH ST
KANSAS CITY
(38.932515, -94.545969)"
KC19094422,12/12/2019,17:51,12/12/2019,17:52,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,243,8500  EASTERN AVE,KANSAS CITY,64138,,MPD,Y,VIC,B,F,26,false,"8500  EASTERN AVE
KANSAS CITY 64138
(38.968641, -94.500897)"
KC19094484,12/12/2019,23:29,12/12/2019,23:29,12/12/2019,23:29,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,133,100  W 39TH ST,KANSAS CITY,,PJ3132,CPD,Y,VIC,B,M,41,true,"100  W 39TH ST
KANSAS CITY
(39.05663, -94.587527)"
KC19094479,12/12/2019,21:41,12/12/2019,21:41,,,Assault (Aggravated),13A,Aggravated Assault,334,4400  MONTGALL AVE,KANSAS CITY,64130,PJ3590,EPD,N,VIC,B,M,75,true,"4400  MONTGALL AVE
KANSAS CITY 64130
(39.046219, -94.552921)"
KC19094247,12/12/2019,1:02,12/08/2019,13:00,,,Assault (Aggravated),13A,Aggravated Assault,333,4000  BELLEFONTAINE AVE,KANSAS CITY,64130,PJ3282,EPD,N,VIC,B,F,26,false,"4000  BELLEFONTAINE AVE
KANSAS CITY 64130
(39.053301, -94.547999)"
KC19094100,12/11/2019,13:38,12/11/2019,9:30,12/11/2019,9:45,Assault (Aggravated),13A,Aggravated Assault,542,9500  BELMONT AVE,KANSAS CITY,64132,PJ6523,SPD,N,VIC,B,M,,true,"9500  BELMONT AVE
KANSAS CITY 64132
(38.952556, -94.517775)"
KC19094181,12/11/2019,18:06,12/11/2019,18:06,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 12TH TER,KANSAS CITY,64126,PJ1281,EPD,N,VIC,W,M,43,true,"6000  E 12TH TER
KANSAS CITY 64126
(39.096599, -94.511159)"
KC19093990,12/11/2019,4:51,12/09/2019,21:30,,,Assault (Aggravated),13A,Aggravated Assault,114,600  AVENIDA CESAR E CHAVEZ,KANSAS CITY,64108,,CPD,N,VIC,W,M,30,true,"600  AVENIDA CESAR E CHAVEZ
KANSAS CITY 64108
(39.085738, -94.591489)"
KC19093982,12/11/2019,2:01,12/10/2019,16:00,,,Assault (Aggravated),13A,Aggravated Assault,144,4300  HIGHLAND AVE,KANSAS CITY,64109,PJ3491,CPD,N,VIC,B,F,36,false,
KC19094181,12/11/2019,18:06,12/11/2019,18:06,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 12TH TER,KANSAS CITY,64126,PJ1281,EPD,N,VIC,W,M,67,true,"6000  E 12TH TER
KANSAS CITY 64126
(39.096599, -94.511159)"
KC19094100,12/11/2019,13:38,12/11/2019,9:30,12/11/2019,9:45,Assault (Aggravated),13A,Aggravated Assault,542,9500  BELMONT AVE,KANSAS CITY,64132,PJ6523,SPD,N,VIC,B,M,37,true,"9500  BELMONT AVE
KANSAS CITY 64132
(38.952556, -94.517775)"
KC19093981,12/11/2019,1:56,12/11/2019,1:50,,,Assault (Aggravated),13A,Aggravated Assault,313,3200  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,M,40,true,"3200  INDEPENDENCE AVE
KANSAS CITY 64124
(39.106059, -94.544317)"
KC19094181,12/11/2019,18:06,12/11/2019,18:06,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 12TH TER,KANSAS CITY,64126,PJ1281,EPD,N,VIC,W,M,,true,"6000  E 12TH TER
KANSAS CITY 64126
(39.096599, -94.511159)"
KC19094181,12/11/2019,18:06,12/11/2019,18:06,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 12TH TER,KANSAS CITY,64126,PJ1281,EPD,N,VIC,W,M,64,true,"6000  E 12TH TER
KANSAS CITY 64126
(39.096599, -94.511159)"
KC19094181,12/11/2019,18:06,12/11/2019,18:06,,,Assault (Aggravated),13A,Aggravated Assault,341,6000  E 12TH TER,KANSAS CITY,64126,PJ1281,EPD,N,VIC,W,F,35,true,"6000  E 12TH TER
KANSAS CITY 64126
(39.096599, -94.511159)"
KC19093981,12/11/2019,1:56,12/11/2019,1:50,,,Assault (Aggravated),13A,Aggravated Assault,313,3200  INDEPENDENCE AVE,KANSAS CITY,64124,,EPD,N,VIC,W,F,40,true,"3200  INDEPENDENCE AVE
KANSAS CITY 64124
(39.106059, -94.544317)"
KC19094186,12/11/2019,18:26,12/11/2019,18:26,,,Assault (Aggravated),13A,Aggravated Assault,312,1100  HARDESTY AVE,KANSAS CITY,64127,,EPD,N,VIC,B,M,34,false,"1100  HARDESTY AVE
KANSAS CITY 64127
(39.098976, -94.519096)"
KC19094231,12/11/2019,18:03,12/11/2019,14:15,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,333,4000  BELLEFONTAINE AVE,KANSAS CITY,64130,PJ3282,EPD,Y,VIC,B,M,24,false,"4000  BELLEFONTAINE AVE
KANSAS CITY 64130
(39.053301, -94.547999)"
KC19093724,12/10/2019,6:03,12/10/2019,2:18,,,Assault (Aggravated),13A,Aggravated Assault,221,4900  TROOSTWOOD RD,KANSAS CITY,64110,PJ4022,MPD,N,VIC,W,M,26,true,
KC19093724,12/10/2019,6:03,12/10/2019,2:18,,,Assault (Aggravated),13A,Aggravated Assault,221,4900  TROOSTWOOD RD,KANSAS CITY,64110,PJ4022,MPD,N,VIC,W,M,24,true,
KC19093672,12/09/2019,20:13,12/09/2019,20:13,,,Assault (Aggravated),13A,Aggravated Assault,632,4200  N CHELSEA AVE,KANSAS CITY,64117,PC1178,SCP,N,VIC,W,F,30,false,"4200  N CHELSEA AVE
KANSAS CITY 64117
(39.169993, -94.522662)"
KC19093670,12/09/2019,19:36,12/09/2019,19:33,,,Assault (Aggravated),13A,Aggravated Assault,531,1100  QUEENS PL,KANSAS CITY,64114,,SPD,N,VIC,B,F,52,true,"1100  QUEENS PL
KANSAS CITY 64114
(38.94834, -94.577005)"
KC19093587,12/09/2019,14:58,12/08/2019,19:00,,,Assault (Aggravated),13A,Aggravated Assault,223,SWOPE PKWY and CLEVELAND AVE,KANSAS CITY,,PJ4503,MPD,N,VIC,W,M,,false,"SWOPE PKWY and CLEVELAND AVE
KANSAS CITY
(39.024635, -94.541569)"
KC19093406,12/09/2019,1:11,12/09/2019,0:45,12/09/2019,0:55,Assault (Aggravated),13A,Aggravated Assault,345,4900  RAYTOWN RD,KANSAS CITY,64133,PJ4151,EPD,N,VIC,W,M,25,true,"4900  RAYTOWN RD
KANSAS CITY 64133
(39.035237, -94.474795)"
KC19093424,12/09/2019,5:22,12/09/2019,5:20,,,Assault (Aggravated),13A,Aggravated Assault,333,4100  AGNES AVE,KANSAS CITY,64130,PJ3362,EPD,N,VIC,B,F,18,true,"4100  AGNES AVE
KANSAS CITY 64130
(39.051539, -94.549193)"
KC19093683,12/09/2019,21:00,12/09/2019,21:00,,,Assault (Aggravated),13A,Aggravated Assault,542,9700  BENNINGTON AVE,KANSAS CITY,64134,PJ6586,SPD,N,VIC,W,F,36,true,
KC19093554,12/09/2019,11:34,12/09/2019,8:00,12/09/2019,11:30,Assault (Aggravated),13A,Aggravated Assault,124,5000  INDIANA AV,KANSAS CITY,,,CPD,N,VIC,W,M,43,false,"5000  INDIANA AV
KANSAS CITY
(39.034865, -94.545397)"
KC19093706,12/09/2019,23:57,12/09/2019,23:56,,,Assault (Aggravated),13A,Aggravated Assault,331,2700  BENTON BLVD,KANSAS CITY,64128,,EPD,N,VIC,B,F,50,true,"2700  BENTON BLVD
KANSAS CITY 64128
(39.076813, -94.549012)"
KC19093424,12/09/2019,5:22,12/09/2019,5:20,,,Assault (Aggravated),13A,Aggravated Assault,333,4100  AGNES AVE,KANSAS CITY,64130,PJ3362,EPD,N,VIC,B,F,,true,"4100  AGNES AVE
KANSAS CITY 64130
(39.051539, -94.549193)"
KC19093526,12/09/2019,6:26,12/08/2019,23:54,,,Assault (Aggravated),13A,Aggravated Assault,323,3000  E 19TH TER,KANSAS CITY,64127,PJ1644,EPD,N,VIC,U,F,28,true,"3000  E 19TH TER
KANSAS CITY 64127
(39.088943, -94.54726)"
KC19093683,12/09/2019,21:00,12/09/2019,21:00,,,Assault (Aggravated),13A,Aggravated Assault,542,9700  BENNINGTON AVE,KANSAS CITY,64134,PJ6586,SPD,N,VIC,W,F,36,true,
KC19093654,12/09/2019,19:07,12/09/2019,19:07,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,542,9300  NEWTON DR,KANSAS CITY,64138,,SPD,Y,VIC,B,M,25,false,
KC19093683,12/09/2019,21:00,12/09/2019,21:00,,,Assault (Aggravated),13A,Aggravated Assault,542,9700  BENNINGTON AVE,KANSAS CITY,64134,PJ6586,SPD,N,VIC,B,M,,true,
KC19093526,12/09/2019,6:26,12/08/2019,23:54,,,Assault (Aggravated),13A,Aggravated Assault,323,3000  E 19TH TER,KANSAS CITY,64127,PJ1644,EPD,N,VIC,W,M,,true,"3000  E 19TH TER
KANSAS CITY 64127
(39.088943, -94.54726)"
KC19093411,12/09/2019,1:40,12/09/2019,1:43,12/09/2019,3:15,Assault (Aggravated),13A,Aggravated Assault,346,3900  TOPPING AVE,KANSAS CITY,64128,,EPD,Y,VIC,B,F,30,true,
KC19093424,12/09/2019,5:22,12/09/2019,5:20,,,Assault (Aggravated),13A,Aggravated Assault,333,4100  AGNES AVE,KANSAS CITY,64130,PJ3362,EPD,N,VIC,B,F,88,true,"4100  AGNES AVE
KANSAS CITY 64130
(39.051539, -94.549193)"
KC19093654,12/09/2019,19:07,12/09/2019,19:07,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,542,9300  NEWTON DR,KANSAS CITY,64138,,SPD,Y,VIC,B,M,,false,
KC19093411,12/09/2019,1:40,12/09/2019,1:43,12/09/2019,3:15,Assault (Aggravated),13A,Aggravated Assault,346,3900  TOPPING AVE,KANSAS CITY,64128,,EPD,Y,VIC,B,M,35,true,
KC19093526,12/09/2019,6:26,12/08/2019,23:54,,,Assault (Aggravated),13A,Aggravated Assault,323,3000  E 19TH TER,KANSAS CITY,64127,PJ1644,EPD,N,VIC,W,F,,true,"3000  E 19TH TER
KANSAS CITY 64127
(39.088943, -94.54726)"
KC19093526,12/09/2019,6:26,12/08/2019,23:54,,,Assault (Aggravated),13A,Aggravated Assault,323,3000  E 19TH TER,KANSAS CITY,64127,PJ1644,EPD,N,VIC,W,M,,true,"3000  E 19TH TER
KANSAS CITY 64127
(39.088943, -94.54726)"
KC19093384,12/08/2019,20:46,12/08/2019,20:40,,,Assault (Aggravated),13A,Aggravated Assault,535,S US 71 HWY and E 155TH ST,KANSAS CITY,64147,,SPD,N,VIC,W,M,43,true,
KC19093070,12/07/2019,13:02,12/07/2019,13:00,,,Assault (Aggravated),13A,Aggravated Assault,334,4300  AGNES AVE,KANSAS CITY,64108,PJ1938,EPD,N,VIC,B,M,25,false,"4300  AGNES AVE
KANSAS CITY 64108
(39.04737, -94.549426)"
KC19093181,12/07/2019,21:50,12/07/2019,21:50,,,Assault (Aggravated),13A,Aggravated Assault,322,900  KENSINGTON AVE,KANSAS CITY,64127,PJ0967,EPD,N,VIC,W,M,34,true,"900  KENSINGTON AVE
KANSAS CITY 64127
(39.101331, -94.530285)"
KC19093141,12/07/2019,17:48,12/07/2019,17:45,,,Assault (Aggravated),13A,Aggravated Assault,315,5700  INDEPENDENCE AVE,KANSAS CITY,,PJ0661,EPD,N,VIC,W,M,39,false,"5700  INDEPENDENCE AVE
KANSAS CITY
(39.105079, -94.51537)"
KC19093010,12/07/2019,8:09,12/07/2019,8:09,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,342,3100  QUINCY AVE,KANSAS CITY,,,EPD,Y,VIC,B,F,24,true,
KC19093070,12/07/2019,13:02,12/07/2019,13:00,,,Assault (Aggravated),13A,Aggravated Assault,334,4300  AGNES AVE,KANSAS CITY,64108,PJ1938,EPD,N,VIC,B,M,33,false,"4300  AGNES AVE
KANSAS CITY 64108
(39.04737, -94.549426)"
KC19093141,12/07/2019,17:48,12/07/2019,17:45,,,Assault (Aggravated),13A,Aggravated Assault,315,5700  INDEPENDENCE AVE,KANSAS CITY,,PJ0661,EPD,N,VIC,W,F,30,false,"5700  INDEPENDENCE AVE
KANSAS CITY
(39.105079, -94.51537)"
KC19093181,12/07/2019,21:50,12/07/2019,21:50,,,Assault (Aggravated),13A,Aggravated Assault,322,900  KENSINGTON AVE,KANSAS CITY,64127,PJ0967,EPD,N,VIC,W,F,37,true,"900  KENSINGTON AVE
KANSAS CITY 64127
(39.101331, -94.530285)"
KC19093162,12/07/2019,19:23,12/07/2019,19:23,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,211,3900  E 52ND ST,KANSAS CITY,64130,PJ4209,MPD,Y,VIC,B,F,52,false,"3900  E 52ND ST
KANSAS CITY 64130
(39.031428, -94.539887)"
KC19092980,12/07/2019,1:26,12/07/2019,1:26,,,Assault (Aggravated),13A,Aggravated Assault,221,5500  TRACY AVE,KANSAS CITY,64110,PJ4419,MPD,N,VIC,B,F,20,true,"5500  TRACY AVE
KANSAS CITY 64110
(39.02693, -94.571484)"
KC19093010,12/07/2019,8:09,12/07/2019,8:09,,,Domestic Violence Assault (Aggravated),13A,Aggravated Assault,342,3100  QUINCY AVE,KANSAS CITY,,,EPD,Y,VIC,B,M,,true,
KC19092980,12/07/2019,1:26,12/07/2019,1:26,,,Assault (Aggravated),13A,Aggravated Assault,221,5500  TRACY AVE,KANSAS CITY,64110,PJ4419,MPD,N,VIC,B,F,20,true,"5500  TRACY AVE
KANSAS CITY 64110
(39.02693, -94.571484)"
KC19093000,12/07/2019,6:08,12/07/2019,6:08,,,Assault (Aggravated),13A,Aggravated Assault,144,4400  WOODLAND AVE,KANSAS CITY,64110,PJ3568,CPD,N,VIC,B,M,33,true,"4400  WOODLAND AVE
KANSAS CITY 64110
(39.046635, -94.563354)"
KC19093116,12/07/2019,16:04,12/06/2019,20:45,,,Assault (Aggravated),13A,Aggravated Assault,222,5400  WOODLAND AVE,KANSAS CITY,64132,PJ4353,MPD,N,VIC,B,F,40,false,"5400  WOODLAND AVE
KANSAS CITY 64132
(39.028521, -94.564418)"
KC19092980,12/07/2019,1:26,12/07/2019,1:26,,,Assault (Aggravated),13A,Aggravated Assault,221,5500  TRACY AVE,KANSAS CITY,64110,PJ4419,MPD,N,VIC,B,F,57,true,"5500  TRACY AVE
KANSAS CITY 64110
(39.02693, -94.571484)"
